Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0081637	108	47	6	162	33	39	54	72	8	82	46	47	51.61	45	58	1.265	0.339	0.4	0.688948297507925	0.896618231326325	0.5015	0.461	0.4921	0.4921	TRUE	NA
FBtr0081638	345	105	149	382	155	144	173	161	211	192	214	175	187.87	182	194	1.068	0.094	0.456	0.648745316427548	0.877774181202099	0.0104	0.0789	0.0253	0.0253	TRUE	NA
FBtr0081639	50760	22632	26047	77186	40297	45990	25513	34794	36810	38882	55723	55897	41270.05	32372	50167	1.547	0.629	13.672	1.49361500375617e-42	5.95500828474321e-40	5e-04	0.0104	0.0015	0.0015	TRUE	NA
FBtr0081640	1543	533	521	1743	470	648	776	819	736	878	650	788	774.47	777	772	0.994	-0.009	-0.068	0.945922344533062	0.984871412284393	0.011	0.0167	0.0124	0.0124	TRUE	NA
FBtr0081641	145	47	83	237	127	132	73	72	117	119	176	160	119.65	87	152	1.72	0.783	2.764	0.00570505197983867	0.0444579141556155	0.0186	0.1494	0.0483	0.0483	TRUE	NA
FBtr0081642	3431	1123	1142	3016	1185	1163	1725	1726	1614	1519	1639	1414	1606.06	1688	1524	0.902	-0.149	-1.671	0.0947509849715747	0.325925137711211	0.0033	0.0102	0.0051	0.0051	TRUE	NA
FBtr0081643	800	52	47	377	172	312	402	80	66	190	238	379	225.91	183	269	2.133	1.093	1.602	0.109151948268658	0.355114965172142	0.4701	0.0617	0.3287	0.3287	TRUE	NA
FBtr0081645	724	238	329	852	352	403	364	366	465	429	487	490	433.42	398	469	1.176	0.234	1.72	0.0853916072032537	0.303472992100452	0.0048	0.0289	0.0109	0.0109	TRUE	NA
FBtr0081646	3	0	0	1	0	0	2	0	0	1	0	0	0.34	1	0	0.622	-0.686	-0.184	0.854213178559865	NA	0	5.6979	8.5602	8.5602	TRUE	NA
FBtr0081647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081649	3	3	3	6	0	0	2	5	4	3	0	0	2.23	4	1	0.18	-2.477	-1.249	0.21149901193243	NA	1.0672	4.5832	2.0325	2.0325	TRUE	NA
FBtr0081650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081654	13	0	2	5	3	0	7	0	3	3	4	0	2.67	3	2	0.864	-0.21	-0.107	0.914570409437719	NA	1.2631	4.3086	2.2449	2.2449	TRUE	NA
FBtr0081655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
