Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0088816	100	33	44	181	84	108	50	51	62	91	116	131	83.63	54	113	2.039	1.028	3.743	0.000181808568855547	0.00253202770467872	0	0.2481	0.0402	0.0402	TRUE	NA
FBtr0302573	7	0	35	257	383	229	4	0	49	129	530	278	165.06	18	312	21.159	4.403	3.742	0.000182605167038907	0.0025410576166518	1.8185	0.0944	0.9566	0.9566	TRUE	NA
FBtr0087546	747	203	226	923	336	369	375	312	319	465	465	448	397.5	335	459	1.36	0.444	3.73	0.000191844041144342	0.00265453933928862	0	0.0317	0.0075	0.0075	TRUE	NA
FBtr0110925	67	19	59	896	101	191	34	29	83	451	140	232	161.57	49	274	5.228	2.386	3.729	0.000192206569146062	0.00265741082374201	0.3674	0.0973	0.281	0.281	TRUE	NA
FBtr0339418	122	63	22	454	150	165	61	97	31	229	207	201	137.66	63	212	3.373	1.754	3.724	0.000195921226147075	0.00270223129611058	0.1596	0.1221	0.1483	0.1483	TRUE	NA
FBtr0301837	438	1582	1311	3724	3046	3189	220	2432	1853	1876	4212	3876	2411.5	1502	3321	3.051	1.609	3.723	0.000197145523471264	0.00271039523207005	0.2383	0.0087	0.134	0.134	TRUE	NA
FBtr0073118	11615	2117	1805	18414	3207	2984	5838	3255	2551	9276	4435	3627	4830.17	3881	5779	1.453	0.539	3.721	0.000198711018708018	0.00272972893007232	0.018	0.0077	0.0148	0.0148	TRUE	NA
FBtr0306651	1215	364	402	1429	737	922	611	560	568	720	1019	1121	766.34	580	953	1.612	0.689	3.718	0.000200728710248518	0.00275523859767862	0.0258	0.0168	0.0233	0.0233	TRUE	NA
FBtr0080050	3665	1498	1982	5042	2281	2734	1842	2303	2801	2540	3154	3323	2660.53	2315	3006	1.305	0.384	3.712	0.000205922569565745	0.00281750720880697	0.006	0.0085	0.0073	0.0073	TRUE	NA
FBtr0080930	5844	1764	1748	7573	2281	2429	2937	2712	2470	3815	3154	2952	3006.82	2706	3307	1.219	0.286	3.71	0.000207651909100149	0.00283664090009	0.0028	0.0083	0.0039	0.0039	TRUE	NA
FBtr0070318	677	417	377	1492	559	745	340	641	533	752	773	905	657.37	505	810	1.658	0.73	3.709	0.000208067635120757	0.00284005695582027	0.029	0.0192	0.0262	0.0262	TRUE	NA
FBtr0344989	16	0	0	65	68	53	8	0	0	33	94	64	33.21	3	64	65.711	6.038	3.706	0.000210584735699839	0.00287212785110425	1.7459	0.7521	1.3846	1.3846	TRUE	NA
FBtr0310555	1746	569	827	2357	1056	1270	878	875	1169	1187	1460	1544	1185.38	974	1397	1.428	0.514	3.699	0.000216582358526678	0.00294689520204871	0.0149	0.0122	0.013	0.013	TRUE	NA
FBtr0301212	515	89	92	740	243	426	259	137	130	373	336	518	292.04	175	409	2.433	1.283	3.697	0.000218021585364901	0.00296177659231051	0.0977	0.0449	0.0819	0.0819	TRUE	NA
FBtr0089485	1167	398	373	2738	732	593	587	612	527	1379	1012	721	806.3	575	1037	1.765	0.82	3.696	0.00021902212077349	0.00297301285711854	0.0422	0.0161	0.0339	0.0339	TRUE	NA
FBtr0073250	144	239	249	464	475	419	72	367	352	234	657	509	365.26	264	467	2.029	1.021	3.693	0.000221315375362437	0.00300176486963103	0.0569	0.0348	0.0515	0.0515	TRUE	NA
FBtr0339428	56	91	193	403	305	430	28	140	273	203	422	523	264.7	147	383	3.301	1.723	3.691	0.000223769888808551	0.00302786975038184	0.2023	0.0505	0.1511	0.1511	TRUE	NA
FBtr0072559	2087	505	608	2467	753	927	1049	776	859	1243	1041	1127	1015.88	895	1137	1.271	0.346	3.687	0.000227033617162668	0.0030631992492642	0.0028	0.0135	0.0053	0.0053	TRUE	NA
FBtr0079665	17136	4163	4407	19030	6727	8318	8613	6400	6228	9586	9302	10110	8373.26	7080	9666	1.38	0.464	3.686	0.00022742514093305	0.0030631992492642	0.0103	0.0075	0.0113	0.0113	TRUE	NA
FBtr0082587	591	194	238	743	342	426	297	298	336	374	473	518	382.77	310	455	1.443	0.529	3.682	0.000230994740735927	0.00310358451032659	0.0064	0.033	0.0121	0.0121	TRUE	NA
FBtr0299538	672	695	613	1476	1027	1060	338	1068	866	744	1420	1288	954.1	757	1151	1.628	0.703	3.68	0.000233439350145767	0.00313154202377905	0.0301	0.0142	0.0251	0.0251	TRUE	NA
FBtr0085829	164	83	65	274	141	171	82	128	92	138	195	208	140.46	101	180	1.778	0.83	3.678	0.000235000614146255	0.00314954082453474	0.0024	0.1187	0.0286	0.0286	TRUE	NA
FBtr0308564	35	0	0	99	54	79	18	0	0	50	75	96	39.69	6	74	68.543	6.099	3.678	0.000235150038229378	0.00314954082453474	2.0542	0.6209	1.4762	1.4762	TRUE	NA
FBtr0072781	239	0	0	280	55	114	120	0	0	141	76	139	79.3	40	119	87.652	6.454	3.676	0.000236891995155723	0.00316792228155204	3.1019	0.2669	1.7053	1.7053	TRUE	NA
