Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0304613	3	249	179	1	1016	684	2	433	288	1	1601	951	545.93	241	851	2.943	1.557	0.000779827202278534	0.0265911035283388	0.1024	0.0957
FBtr0071249	16928	7608	8741	25469	12968	15013	9727	13221	14083	14896	20434	20879	15539.86	12344	18736	1.519	0.603	0.000793593178887383	0.0268453287487729	0.0231	0.0313
FBtr0299870	4398	898	907	9295	1168	2006	2527	1561	1461	5436	1840	2790	2602.56	1850	3355	1.718	0.781	0.000794040560851054	0.0268453287487729	0.0377	0.0385
FBtr0307015	12222	3679	3990	15982	7192	7340	7023	6393	6428	9347	11332	10208	8455.33	6615	10296	1.554	0.636	0.000854543197702692	0.0286470282942949	0.0258	0.0328
FBtr0071599	219	189	71	1258	326	379	126	328	114	736	514	527	390.86	189	592	3.181	1.669	0.000862351312879596	0.0287611337102481	0.1618	0.1383
FBtr0077958	2698	986	1163	4009	1808	2194	1550	1713	1874	2345	2849	3051	2230.38	1712	2748	1.599	0.677	0.000869290243440092	0.0288975354984583	0.029	0.0398
FBtr0089655	535	866	888	1069	1572	1531	307	1505	1431	625	2477	2129	1412.41	1081	1744	1.709	0.773	0.000876339894784934	0.0290710666558092	0.0373	0.0461
FBtr0072649	5468	1925	1919	8598	3056	3664	3142	3345	3092	5029	4815	5096	4086.41	3193	4980	1.56	0.641	0.000912147624605136	0.0300705928526465	0.0264	0.0356
FBtr0072767	336	138	158	659	419	461	193	240	255	385	660	641	395.7	229	562	2.397	1.261	0.000945674069136505	0.03098301228573	0.098	0.1366
FBtr0089970	3512	1144	1382	5727	2007	2385	2018	1988	2227	3349	3162	3317	2676.9	2078	3276	1.577	0.658	0.00100876603486104	0.0327797388424171	0.0281	0.0383
FBtr0344978	155	60	41	736	242	140	89	104	66	430	381	195	210.98	86	335	3.816	1.932	0.00105251590581632	0.0340620727971922	0.2249	0.2756
FBtr0089486	245	62	50	311	335	578	141	108	81	182	528	804	307.11	110	505	4.085	2.03	0.00106505023825647	0.0343976591176735	0.2209	0.1822
FBtr0080942	15	0	0	87	61	46	9	0	0	51	96	64	36.6	3	70	48.31	5.594	0.00114552890929004	0.0362598692601966	1.0734	1.0003
FBtr0075492	2390	748	907	3494	1397	1767	1373	1300	1461	2043	2201	2457	1806.1	1378	2234	1.617	0.693	0.00120594944429818	0.0378706258298381	0.032	0.0421
FBtr0086053	31	0	0	364	47	2	18	0	0	213	74	3	51.26	6	97	41.117	5.362	0.0012555082724982	0.0393491645956537	1.1313	0.8589
FBtr0330729	13	0	0	91	39	36	7	0	0	53	61	50	28.7	2	55	40.663	5.346	0.001337725165527	0.0414987084912586	1.0759	1.0825
