Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0085155	990	343	432	2901	1315	1530	512	514	609	1481	1806	1898	1136.67	545	1728	3.173	1.666	8.22	2.03377103907372e-16	7.0557582978391e-14	0.0125	0.0927	0.0283	0.0283	TRUE	0.1923
FBtr0290078	189	54	80	678	282	381	98	81	113	346	387	473	249.59	97	402	4.126	2.045	7.898	2.84035188130667e-15	8.25999389012344e-13	0.0189	0.1069	0.0414	0.0414	TRUE	0.2141
FBtr0340240	529	102	102	5508	1146	1067	274	153	144	2813	1574	1324	1046.73	190	1904	9.963	3.317	7.838	4.58649009899752e-15	1.29767046038793e-12	0.1422	0.093	0.1258	0.1258	TRUE	0.7411
FBtr0472696	181	98	77	1067	587	912	94	147	108	545	806	1131	471.88	116	827	7.146	2.837	7.715	1.20815719523126e-14	3.36497303319692e-12	0.0892	0.0983	0.092	0.092	TRUE	0.0813
FBtr0075928	107	44	42	448	152	225	55	66	59	229	209	279	149.51	60	239	4.003	2.001	7.7	1.35702080211877e-14	3.72709532804149e-12	0	0.1192	0.0375	0.0375	TRUE	0.2275
FBtr0113323	49	26	34	392	174	164	25	39	48	200	239	203	125.8	37	214	5.904	2.562	7.679	1.59765550311371e-14	4.21248500987648e-12	0.0322	0.1249	0.0629	0.0629	TRUE	0.9224
FBtr0342805	114	61	61	723	240	243	59	91	86	369	330	301	206.09	79	333	4.316	2.11	7.585	3.32185146836678e-14	8.01092838865282e-12	0.0235	0.1108	0.0471	0.0471	TRUE	0.5969
FBtr0089581	538	391	334	4772	1933	1811	278	586	471	2437	2654	2247	1445.44	445	2446	5.517	2.464	7.541	4.67018621741422e-14	1.1126859331249e-11	0.0624	0.0918	0.0754	0.0754	TRUE	1.3073
FBtr0301487	818	500	372	4779	3392	3781	423	749	524	2441	4658	4691	2247.55	565	3930	6.957	2.799	7.483	7.2370307316535e-14	1.64496876687871e-11	0.0958	0.0907	0.0996	0.0996	TRUE	1.3443
FBtr0332963	149	58	53	556	175	195	77	87	75	284	240	242	167.47	80	255	3.233	1.693	7.377	1.62081854642388e-13	3.48387899516655e-11	0	0.1159	0.0292	0.0292	TRUE	0.1179
